sex,age,height,weight,duration,heart_rate,body_temp,calorie_burn_rate,calories
male,27,187.0,89.0,2.0,82.0,39.0,2.5,5.0
male,27,181.0,82.0,18.0,105.0,40.3,5.722222222222222,103.0
male,48,186.0,86.0,28.0,106.0,40.9,7.0,196.0
male,25,195.0,90.0,22.0,104.0,40.7,5.681818181818182,125.0
male,22,164.0,69.0,29.0,108.0,41.0,5.655172413793103,164.0
female,20,172.0,70.0,18.0,105.0,40.6,5.722222222222222,103.0
female,59,166.0,67.0,22.0,93.0,40.2,5.181818181818182,114.0
female,75,165.0,62.0,26.0,108.0,41.1,7.153846153846154,186.0
female,37,159.0,58.0,8.0,90.0,39.2,4.625,37.0
female,35,177.0,71.0,1.0,87.0,37.7,4.0,4.0
female,44,149.0,56.0,9.0,90.0,39.4,4.777777777777778,43.0
male,77,179.0,83.0,16.0,94.0,40.1,6.5,104.0
male,32,191.0,92.0,16.0,94.0,40.5,4.5625,73.0
female,72,159.0,61.0,11.0,83.0,39.9,4.454545454545454,49.0
female,65,187.0,82.0,8.0,90.0,39.2,4.75,38.0
female,20,157.0,49.0,24.0,111.0,40.1,6.666666666666667,160.0
female,49,154.0,52.0,5.0,82.0,38.9,4.0,20.0
female,29,165.0,62.0,21.0,102.0,40.5,5.666666666666667,119.0
male,28,186.0,83.0,26.0,106.0,41.0,5.961538461538462,155.0
male,20,175.0,78.0,24.0,107.0,40.5,5.625,135.0
male,43,191.0,91.0,10.0,93.0,39.8,4.9,49.0
female,42,150.0,52.0,25.0,98.0,40.7,5.64,141.0
female,29,161.0,58.0,2.0,77.0,38.1,3.0,6.0
male,59,166.0,70.0,17.0,90.0,40.2,4.764705882352941,81.0
female,24,167.0,62.0,17.0,88.0,40.3,4.117647058823529,70.0
male,24,199.0,102.0,4.0,86.0,39.2,3.25,13.0
female,63,157.0,61.0,10.0,87.0,39.8,4.7,47.0
male,52,183.0,84.0,30.0,112.0,41.0,8.033333333333333,241.0
female,72,168.0,66.0,26.0,109.0,41.0,7.153846153846154,186.0
male,61,185.0,85.0,2.0,73.0,38.2,2.5,5.0
male,32,175.0,79.0,8.0,98.0,39.9,4.875,39.0
male,30,165.0,69.0,13.0,92.0,39.9,3.6153846153846154,47.0
male,50,197.0,101.0,16.0,99.0,40.3,6.375,102.0
male,26,154.0,57.0,6.0,96.0,39.3,3.8333333333333335,23.0
female,21,146.0,49.0,6.0,81.0,39.6,3.5,21.0
male,29,175.0,73.0,27.0,98.0,40.9,4.592592592592593,124.0
female,59,157.0,60.0,25.0,107.0,40.7,6.8,170.0
female,64,152.0,52.0,2.0,92.0,38.1,5.5,11.0
female,48,182.0,80.0,10.0,92.0,40.0,4.7,47.0
female,77,183.0,76.0,2.0,81.0,38.3,4.0,8.0
male,39,199.0,104.0,26.0,101.0,40.7,6.1923076923076925,161.0
male,79,193.0,97.0,2.0,80.0,38.0,5.0,10.0
female,27,168.0,64.0,27.0,110.0,40.8,6.481481481481482,175.0
male,33,190.0,97.0,24.0,100.0,40.8,5.583333333333333,134.0
male,76,179.0,83.0,8.0,84.0,39.5,5.0,40.0
male,61,184.0,91.0,13.0,91.0,40.0,5.461538461538462,71.0
male,30,203.0,99.0,3.0,87.0,38.5,3.6666666666666665,11.0
male,35,156.0,57.0,10.0,88.0,39.5,3.0,30.0
male,32,180.0,87.0,11.0,90.0,39.9,3.8181818181818183,42.0
male,37,190.0,93.0,28.0,108.0,40.7,6.892857142857143,193.0
female,31,148.0,50.0,8.0,84.0,39.5,4.0,32.0
male,60,178.0,78.0,26.0,103.0,40.5,6.923076923076923,180.0
female,74,158.0,59.0,8.0,86.0,39.5,4.875,39.0
female,72,159.0,59.0,28.0,105.0,40.7,6.821428571428571,191.0
male,52,173.0,73.0,25.0,107.0,41.0,7.04,176.0
male,76,189.0,86.0,28.0,105.0,40.7,8.178571428571429,229.0
female,32,174.0,65.0,22.0,109.0,40.7,6.454545454545454,142.0
female,62,176.0,69.0,8.0,91.0,39.8,5.0,40.0
female,20,148.0,52.0,9.0,93.0,39.7,4.666666666666667,42.0
female,22,170.0,72.0,2.0,81.0,38.1,3.0,6.0
male,76,179.0,86.0,28.0,112.0,40.8,9.25,259.0
female,21,168.0,65.0,28.0,112.0,41.0,6.571428571428571,184.0
female,23,155.0,57.0,5.0,91.0,39.0,4.4,22.0
male,31,196.0,96.0,11.0,85.0,40.1,3.1818181818181817,35.0
female,21,171.0,68.0,9.0,81.0,39.7,3.2222222222222223,29.0
male,34,173.0,73.0,18.0,108.0,40.4,6.333333333333333,114.0
male,67,195.0,94.0,28.0,100.0,40.8,7.178571428571429,201.0
male,24,187.0,91.0,6.0,84.0,39.0,2.6666666666666665,16.0
female,71,174.0,73.0,5.0,82.0,39.2,4.2,21.0
male,20,179.0,78.0,15.0,88.0,40.3,2.7333333333333334,41.0
female,28,159.0,62.0,7.0,89.0,39.0,4.285714285714286,30.0
female,77,152.0,56.0,27.0,107.0,40.7,7.148148148148148,193.0
male,35,170.0,76.0,11.0,95.0,39.8,4.454545454545454,49.0
female,35,156.0,51.0,27.0,102.0,40.7,5.962962962962963,161.0
male,35,193.0,90.0,23.0,97.0,40.7,5.086956521739131,117.0
male,47,185.0,91.0,12.0,101.0,39.7,6.333333333333333,76.0
female,63,167.0,66.0,25.0,101.0,40.8,6.12,153.0
female,23,153.0,55.0,26.0,98.0,40.8,5.269230769230769,137.0
female,56,165.0,61.0,29.0,106.0,41.1,6.620689655172414,192.0
female,49,158.0,58.0,23.0,99.0,40.8,5.782608695652174,133.0
female,29,157.0,57.0,28.0,101.0,40.8,5.642857142857143,158.0
female,44,168.0,70.0,18.0,94.0,40.3,5.0,90.0
female,55,146.0,49.0,20.0,92.0,40.2,5.25,105.0
male,77,187.0,91.0,30.0,107.0,41.0,8.633333333333333,259.0
male,60,195.0,89.0,24.0,108.0,40.4,7.916666666666667,190.0
female,33,177.0,74.0,4.0,83.0,39.0,3.5,14.0
female,25,152.0,53.0,4.0,80.0,39.2,3.5,14.0
female,64,153.0,54.0,16.0,95.0,40.1,5.6875,91.0
female,54,155.0,59.0,16.0,91.0,40.5,5.0,80.0
male,26,180.0,84.0,14.0,94.0,40.3,4.071428571428571,57.0
male,75,169.0,72.0,23.0,104.0,40.8,7.695652173913044,177.0
male,24,177.0,71.0,27.0,109.0,40.8,5.962962962962963,161.0
female,22,170.0,68.0,26.0,109.0,40.7,6.230769230769231,162.0
male,41,180.0,87.0,15.0,96.0,39.9,5.133333333333334,77.0
male,65,176.0,88.0,30.0,110.0,40.4,8.466666666666667,254.0
male,53,188.0,88.0,16.0,96.0,40.5,5.75,92.0
female,30,168.0,64.0,4.0,90.0,39.0,4.5,18.0
male,61,187.0,87.0,23.0,98.0,40.8,6.434782608695652,148.0
female,63,153.0,55.0,16.0,104.0,40.1,6.625,106.0
male,29,180.0,78.0,18.0,97.0,40.2,4.555555555555555,82.0
female,51,169.0,70.0,9.0,98.0,39.8,5.555555555555555,50.0
female,66,169.0,71.0,17.0,101.0,40.4,6.117647058823529,104.0
female,33,178.0,72.0,9.0,89.0,39.9,4.222222222222222,38.0
female,29,149.0,49.0,6.0,88.0,38.9,4.333333333333333,26.0
female,53,177.0,76.0,15.0,94.0,40.1,5.066666666666666,76.0
male,51,198.0,95.0,19.0,98.0,40.5,6.105263157894737,116.0
male,35,186.0,88.0,20.0,97.0,40.4,5.05,101.0
female,49,172.0,71.0,13.0,91.0,39.9,4.769230769230769,62.0
female,21,156.0,53.0,26.0,104.0,40.8,5.884615384615385,153.0
male,46,187.0,89.0,13.0,101.0,40.3,6.230769230769231,81.0
male,35,189.0,91.0,22.0,104.0,40.5,6.181818181818182,136.0
female,39,160.0,66.0,5.0,80.0,39.0,3.4,17.0
female,57,178.0,73.0,23.0,102.0,40.3,6.043478260869565,139.0
female,57,151.0,54.0,4.0,79.0,38.6,3.75,15.0
female,46,166.0,66.0,8.0,90.0,39.8,4.625,37.0
male,42,196.0,95.0,18.0,94.0,40.4,5.055555555555555,91.0
female,23,165.0,66.0,24.0,102.0,40.6,5.541666666666667,133.0
female,72,177.0,79.0,1.0,83.0,37.8,4.0,4.0
female,60,164.0,63.0,15.0,91.0,40.0,5.066666666666666,76.0
female,38,166.0,63.0,24.0,106.0,40.5,6.25,150.0
female,21,174.0,63.0,1.0,84.0,38.0,4.0,4.0
male,32,170.0,73.0,19.0,99.0,40.5,4.894736842105263,93.0
male,29,168.0,73.0,14.0,93.0,40.3,3.857142857142857,54.0
male,55,175.0,81.0,20.0,106.0,40.9,7.2,144.0
female,44,163.0,62.0,11.0,95.0,39.8,5.181818181818182,57.0
male,28,186.0,95.0,18.0,98.0,40.0,5.0,90.0
female,77,165.0,65.0,12.0,93.0,40.4,5.5,66.0
female,56,155.0,57.0,5.0,84.0,39.3,4.4,22.0
male,25,191.0,94.0,16.0,95.0,40.3,4.375,70.0
female,44,164.0,63.0,24.0,105.0,40.7,6.25,150.0
male,79,207.0,119.0,14.0,94.0,39.9,7.357142857142857,103.0
female,50,176.0,73.0,10.0,85.0,40.0,4.1,41.0
male,38,170.0,75.0,21.0,100.0,40.5,5.380952380952381,113.0
male,23,162.0,65.0,29.0,107.0,40.9,5.482758620689655,159.0
male,22,194.0,93.0,1.0,87.0,37.9,3.0,3.0
male,35,202.0,105.0,5.0,81.0,39.3,3.0,15.0
female,29,162.0,62.0,28.0,111.0,40.8,6.642857142857143,186.0
male,71,181.0,87.0,3.0,82.0,38.4,4.333333333333333,13.0
female,64,164.0,67.0,13.0,94.0,40.2,5.384615384615385,70.0
female,26,159.0,61.0,7.0,88.0,39.5,4.142857142857143,29.0
male,30,197.0,97.0,25.0,108.0,40.7,6.64,166.0
female,77,163.0,65.0,11.0,90.0,39.8,5.181818181818182,57.0
male,22,172.0,75.0,25.0,106.0,40.8,5.48,137.0
female,59,151.0,52.0,25.0,104.0,40.8,6.56,164.0
male,73,185.0,88.0,10.0,92.0,39.7,6.1,61.0
female,66,171.0,62.0,3.0,80.0,38.6,4.0,12.0
female,79,151.0,52.0,8.0,79.0,39.7,4.25,34.0
female,65,175.0,78.0,25.0,107.0,40.5,6.64,166.0
male,34,182.0,84.0,23.0,101.0,40.4,5.521739130434782,127.0
female,43,158.0,60.0,18.0,101.0,40.4,5.833333333333333,105.0
male,68,187.0,90.0,14.0,90.0,40.2,5.642857142857143,79.0
female,55,155.0,55.0,9.0,88.0,40.0,4.777777777777778,43.0
female,41,167.0,61.0,29.0,103.0,41.2,6.0344827586206895,175.0
female,68,154.0,57.0,22.0,92.0,40.9,5.363636363636363,118.0
female,38,156.0,57.0,11.0,87.0,39.9,4.2727272727272725,47.0
male,29,182.0,79.0,29.0,100.0,40.7,5.0,145.0
female,29,160.0,62.0,19.0,98.0,40.6,5.2631578947368425,100.0
female,52,161.0,64.0,24.0,96.0,41.0,5.416666666666667,130.0
female,73,166.0,65.0,7.0,83.0,39.5,4.428571428571429,31.0
male,38,164.0,73.0,14.0,91.0,40.1,3.9285714285714284,55.0
female,61,162.0,63.0,14.0,96.0,40.2,5.571428571428571,78.0
female,54,166.0,71.0,23.0,103.0,40.7,6.130434782608695,141.0
female,72,186.0,84.0,13.0,93.0,40.0,5.153846153846154,67.0
male,39,182.0,81.0,24.0,92.0,40.5,4.333333333333333,104.0
male,76,182.0,91.0,6.0,90.0,39.5,6.0,36.0
female,42,170.0,75.0,14.0,98.0,40.3,5.285714285714286,74.0
male,20,189.0,90.0,27.0,98.0,40.7,4.518518518518518,122.0
male,20,209.0,109.0,23.0,99.0,40.6,5.086956521739131,117.0
male,25,174.0,76.0,5.0,88.0,39.4,3.0,15.0
male,27,189.0,82.0,27.0,109.0,40.6,6.333333333333333,171.0
female,29,152.0,55.0,14.0,105.0,39.9,6.071428571428571,85.0
female,25,164.0,62.0,8.0,85.0,39.5,3.75,30.0
male,28,189.0,89.0,29.0,107.0,40.8,6.241379310344827,181.0
female,28,172.0,63.0,1.0,81.0,37.7,3.0,3.0
female,47,172.0,75.0,19.0,101.0,40.5,5.7368421052631575,109.0
female,30,168.0,63.0,11.0,98.0,40.0,5.2727272727272725,58.0
female,33,182.0,73.0,17.0,97.0,40.4,5.0588235294117645,86.0
male,50,169.0,74.0,30.0,113.0,40.8,7.866666666666666,236.0
male,42,176.0,82.0,6.0,77.0,39.0,2.1666666666666665,13.0
male,64,169.0,79.0,27.0,96.0,40.5,6.111111111111111,165.0
female,71,159.0,64.0,11.0,85.0,39.7,4.545454545454546,50.0
male,77,184.0,88.0,26.0,111.0,40.5,9.192307692307692,239.0
female,46,175.0,74.0,1.0,77.0,37.9,3.0,3.0
male,77,203.0,102.0,15.0,94.0,40.1,6.933333333333334,104.0
male,28,199.0,94.0,26.0,105.0,40.6,6.038461538461538,157.0
female,63,168.0,68.0,18.0,104.0,40.6,6.444444444444445,116.0
male,32,180.0,86.0,23.0,106.0,40.6,6.217391304347826,143.0
male,29,169.0,73.0,21.0,100.0,40.3,4.904761904761905,103.0
female,23,183.0,75.0,9.0,85.0,39.9,3.5555555555555554,32.0
male,59,194.0,95.0,30.0,109.0,40.6,8.166666666666666,245.0
male,50,184.0,92.0,8.0,90.0,39.6,4.75,38.0
male,22,191.0,93.0,14.0,98.0,40.2,4.642857142857143,65.0
male,43,170.0,79.0,6.0,90.0,39.3,4.166666666666667,25.0
female,26,161.0,60.0,9.0,82.0,39.8,3.5555555555555554,32.0
male,32,174.0,70.0,3.0,92.0,38.7,3.6666666666666665,11.0
male,22,189.0,88.0,14.0,96.0,39.9,4.285714285714286,60.0
female,41,154.0,58.0,6.0,91.0,39.2,4.833333333333333,29.0
male,79,184.0,87.0,5.0,87.0,39.1,5.6,28.0
female,22,173.0,67.0,29.0,103.0,40.8,5.586206896551724,162.0
male,76,185.0,92.0,7.0,93.0,39.6,6.571428571428571,46.0
male,54,166.0,67.0,2.0,76.0,38.6,2.5,5.0
male,49,169.0,80.0,3.0,82.0,38.4,3.3333333333333335,10.0
male,28,169.0,67.0,23.0,103.0,40.7,5.173913043478261,119.0
male,51,193.0,91.0,15.0,104.0,40.4,6.933333333333334,104.0
female,46,171.0,68.0,15.0,86.0,40.3,4.2,63.0
male,55,205.0,114.0,26.0,112.0,40.4,8.846153846153847,230.0
female,57,171.0,76.0,15.0,97.0,40.3,5.466666666666667,82.0
female,37,174.0,69.0,26.0,104.0,40.8,5.961538461538462,155.0
female,61,170.0,68.0,3.0,82.0,38.8,4.0,12.0
female,46,170.0,72.0,15.0,99.0,40.2,5.533333333333333,83.0
female,62,156.0,55.0,7.0,87.0,39.5,4.714285714285714,33.0
male,75,170.0,76.0,19.0,107.0,40.3,8.210526315789474,156.0
male,29,191.0,86.0,15.0,85.0,40.2,2.933333333333333,44.0
female,63,179.0,73.0,20.0,95.0,40.3,5.4,108.0
male,50,208.0,112.0,13.0,91.0,40.3,5.384615384615385,70.0
male,43,178.0,77.0,27.0,107.0,40.9,6.703703703703703,181.0
female,78,153.0,54.0,13.0,84.0,40.3,4.769230769230769,62.0
female,22,167.0,64.0,7.0,91.0,39.4,4.428571428571429,31.0
female,48,153.0,55.0,29.0,115.0,40.8,7.517241379310345,218.0
male,25,206.0,111.0,3.0,91.0,38.8,4.0,12.0
male,46,177.0,76.0,21.0,100.0,40.4,5.761904761904762,121.0
female,61,165.0,63.0,24.0,111.0,40.5,7.208333333333333,173.0
female,20,168.0,60.0,13.0,96.0,40.0,4.923076923076923,64.0
female,20,183.0,81.0,5.0,87.0,39.2,3.6,18.0
male,24,199.0,103.0,14.0,87.0,39.9,3.357142857142857,47.0
male,43,180.0,80.0,2.0,74.0,38.7,2.0,4.0
male,32,176.0,83.0,10.0,99.0,39.7,5.1,51.0
male,44,189.0,95.0,12.0,94.0,40.0,5.166666666666667,62.0
male,62,184.0,83.0,8.0,75.0,39.5,2.875,23.0
female,36,160.0,57.0,7.0,93.0,39.2,4.857142857142857,34.0
male,32,187.0,87.0,2.0,83.0,38.2,3.0,6.0
female,25,170.0,62.0,19.0,96.0,40.5,5.0,95.0
female,60,166.0,67.0,8.0,80.0,39.5,3.875,31.0
female,43,168.0,66.0,20.0,102.0,40.2,5.9,118.0
male,20,171.0,77.0,3.0,86.0,38.6,2.3333333333333335,7.0
female,68,166.0,64.0,18.0,94.0,40.6,5.5,99.0
female,41,143.0,48.0,2.0,74.0,37.9,3.0,6.0
female,37,171.0,66.0,25.0,106.0,40.7,6.2,155.0
female,49,152.0,50.0,5.0,93.0,39.4,5.2,26.0
female,21,161.0,62.0,14.0,95.0,40.4,4.785714285714286,67.0
male,43,199.0,106.0,28.0,107.0,40.7,7.321428571428571,205.0
female,21,187.0,81.0,16.0,89.0,40.2,3.875,62.0
male,79,165.0,73.0,13.0,79.0,40.0,4.153846153846154,54.0
male,21,175.0,77.0,26.0,102.0,41.0,4.884615384615385,127.0
male,46,193.0,92.0,9.0,87.0,40.2,4.111111111111111,37.0
female,73,148.0,53.0,2.0,79.0,38.0,4.0,8.0
female,23,161.0,59.0,20.0,106.0,40.4,6.05,121.0
male,61,190.0,90.0,7.0,85.0,39.6,4.571428571428571,32.0
female,31,151.0,49.0,5.0,84.0,38.8,4.0,20.0
female,60,158.0,59.0,4.0,77.0,38.6,3.5,14.0
female,30,141.0,45.0,14.0,95.0,40.4,5.214285714285714,73.0
female,47,169.0,65.0,2.0,75.0,38.2,3.0,6.0
female,47,165.0,67.0,17.0,96.0,40.4,5.294117647058823,90.0
male,26,211.0,113.0,15.0,103.0,40.1,6.066666666666666,91.0
male,26,184.0,86.0,8.0,96.0,39.4,4.375,35.0
female,79,150.0,58.0,17.0,97.0,40.4,6.117647058823529,104.0
male,21,175.0,71.0,3.0,88.0,38.7,2.6666666666666665,8.0
male,58,188.0,88.0,18.0,93.0,40.6,5.555555555555555,100.0
female,64,153.0,57.0,26.0,111.0,40.8,7.346153846153846,191.0
male,39,182.0,87.0,11.0,85.0,39.9,3.3636363636363638,37.0
male,23,191.0,95.0,23.0,105.0,40.5,5.826086956521739,134.0
female,41,165.0,62.0,26.0,113.0,40.8,7.076923076923077,184.0
male,21,167.0,65.0,21.0,102.0,40.5,4.619047619047619,97.0
female,53,161.0,64.0,19.0,99.0,40.7,5.7894736842105265,110.0
female,63,156.0,56.0,17.0,104.0,40.6,6.588235294117647,112.0
male,25,184.0,84.0,7.0,82.0,39.3,2.2857142857142856,16.0
male,33,188.0,91.0,29.0,113.0,40.8,7.413793103448276,215.0
female,79,154.0,56.0,5.0,89.0,39.3,5.2,26.0
male,67,193.0,97.0,22.0,102.0,40.7,7.545454545454546,166.0
male,75,185.0,86.0,1.0,85.0,37.8,5.0,5.0
male,35,196.0,88.0,7.0,88.0,39.6,3.7142857142857144,26.0
male,37,182.0,83.0,26.0,109.0,40.4,6.846153846153846,178.0
male,39,190.0,91.0,19.0,112.0,40.4,7.578947368421052,144.0
male,78,170.0,78.0,14.0,103.0,40.1,7.785714285714286,109.0
male,79,190.0,94.0,27.0,106.0,40.7,8.666666666666666,234.0
female,34,167.0,66.0,12.0,99.0,39.9,5.416666666666667,65.0
male,34,181.0,78.0,3.0,86.0,38.2,3.0,9.0
male,20,183.0,88.0,16.0,97.0,40.5,4.3125,69.0
male,37,173.0,81.0,3.0,82.0,38.8,2.6666666666666665,8.0
female,25,169.0,67.0,15.0,96.0,40.2,4.933333333333334,74.0
male,32,177.0,82.0,7.0,83.0,39.4,2.7142857142857144,19.0
male,48,173.0,78.0,15.0,101.0,40.1,6.066666666666666,91.0
female,25,172.0,69.0,17.0,94.0,40.3,4.647058823529412,79.0
male,35,180.0,79.0,29.0,115.0,40.7,7.551724137931035,219.0
female,22,174.0,67.0,6.0,98.0,39.3,5.0,30.0
female,20,176.0,70.0,9.0,87.0,39.7,3.7777777777777777,34.0
male,43,184.0,88.0,4.0,89.0,39.2,4.25,17.0
female,20,160.0,60.0,22.0,100.0,40.5,5.363636363636363,118.0
female,41,165.0,63.0,17.0,97.0,40.5,5.352941176470588,91.0
female,26,164.0,57.0,27.0,107.0,40.8,6.222222222222222,168.0
female,21,150.0,51.0,21.0,97.0,40.2,5.142857142857143,108.0
female,50,167.0,59.0,2.0,84.0,38.6,4.0,8.0
male,58,190.0,87.0,23.0,98.0,40.9,6.304347826086956,145.0
female,47,158.0,61.0,17.0,93.0,40.4,5.0588235294117645,86.0
male,22,183.0,84.0,29.0,102.0,40.5,5.103448275862069,148.0
female,22,161.0,63.0,1.0,73.0,37.5,2.0,2.0
female,63,177.0,72.0,20.0,97.0,40.3,5.6,112.0
male,27,184.0,87.0,8.0,93.0,39.9,4.0,32.0
female,61,161.0,58.0,15.0,91.0,40.2,5.133333333333334,77.0
male,22,174.0,74.0,15.0,99.0,40.1,4.4,66.0
female,34,156.0,51.0,3.0,90.0,38.7,4.666666666666667,14.0
female,70,156.0,62.0,8.0,87.0,39.4,4.75,38.0
male,58,195.0,93.0,18.0,89.0,40.3,5.055555555555555,91.0
female,40,172.0,59.0,8.0,83.0,39.3,3.875,31.0
female,52,162.0,67.0,1.0,82.0,38.1,4.0,4.0
female,24,143.0,48.0,12.0,96.0,39.6,5.166666666666667,62.0
male,37,189.0,85.0,21.0,106.0,40.4,6.428571428571429,135.0
male,75,187.0,92.0,7.0,86.0,39.5,5.428571428571429,38.0
female,23,173.0,72.0,18.0,94.0,40.0,4.611111111111111,83.0
female,28,166.0,64.0,18.0,100.0,40.5,5.444444444444445,98.0
male,22,193.0,93.0,9.0,98.0,39.7,4.666666666666667,42.0
male,47,179.0,79.0,6.0,74.0,39.3,2.0,12.0
male,25,196.0,92.0,3.0,83.0,38.5,2.6666666666666665,8.0
male,40,178.0,88.0,10.0,91.0,39.9,4.4,44.0
female,33,169.0,71.0,24.0,104.0,40.9,5.833333333333333,140.0
female,39,156.0,55.0,15.0,95.0,39.9,5.2,78.0
male,30,175.0,74.0,27.0,111.0,40.9,6.62962962962963,179.0
female,33,160.0,56.0,28.0,108.0,40.6,6.5,182.0
female,27,182.0,71.0,7.0,89.0,39.6,4.142857142857143,29.0
female,27,156.0,62.0,19.0,103.0,40.3,5.7368421052631575,109.0
male,43,179.0,75.0,7.0,91.0,39.3,4.285714285714286,30.0
female,21,175.0,69.0,10.0,98.0,39.7,5.0,50.0
female,60,152.0,52.0,27.0,115.0,40.7,7.777777777777778,210.0
male,60,178.0,78.0,4.0,86.0,39.4,4.5,18.0
male,25,187.0,86.0,26.0,95.0,40.5,4.230769230769231,110.0
female,27,153.0,55.0,15.0,93.0,39.9,4.8,72.0
female,33,166.0,63.0,27.0,108.0,40.7,6.37037037037037,172.0
female,47,158.0,57.0,2.0,79.0,38.3,3.5,7.0
female,61,166.0,64.0,21.0,106.0,40.4,6.666666666666667,140.0
male,54,181.0,80.0,21.0,100.0,40.5,6.238095238095238,131.0
female,35,147.0,47.0,15.0,90.0,40.3,4.733333333333333,71.0
female,26,174.0,72.0,28.0,104.0,40.5,5.714285714285714,160.0
female,30,161.0,61.0,26.0,116.0,40.8,7.230769230769231,188.0
male,41,185.0,86.0,22.0,104.0,40.5,6.363636363636363,140.0
female,47,159.0,59.0,28.0,105.0,41.0,6.357142857142857,178.0
male,54,190.0,94.0,29.0,111.0,40.5,8.206896551724139,238.0
male,57,169.0,72.0,8.0,84.0,39.7,3.75,30.0
male,46,177.0,80.0,23.0,105.0,40.7,6.608695652173913,152.0
female,25,160.0,61.0,3.0,81.0,38.3,3.3333333333333335,10.0
female,30,162.0,58.0,23.0,106.0,40.6,6.173913043478261,142.0
female,51,162.0,59.0,21.0,107.0,40.7,6.666666666666667,140.0
female,32,172.0,69.0,26.0,109.0,40.8,6.384615384615385,166.0
female,40,165.0,64.0,8.0,87.0,39.9,4.25,34.0
male,55,199.0,101.0,16.0,96.0,40.3,6.125,98.0
female,40,167.0,59.0,29.0,121.0,41.1,7.9655172413793105,231.0
female,31,190.0,82.0,25.0,114.0,40.9,6.72,168.0
male,77,202.0,103.0,17.0,92.0,40.1,6.647058823529412,113.0
female,23,156.0,55.0,3.0,84.0,38.2,3.6666666666666665,11.0
female,23,161.0,67.0,26.0,95.0,40.8,4.769230769230769,124.0
male,74,183.0,91.0,19.0,97.0,40.7,7.0,133.0
female,51,164.0,60.0,19.0,92.0,40.3,5.052631578947368,96.0
female,21,164.0,62.0,5.0,81.0,39.4,3.4,17.0
male,79,173.0,77.0,19.0,106.0,40.4,8.263157894736842,157.0
female,53,167.0,64.0,8.0,89.0,39.9,4.75,38.0
female,43,162.0,64.0,30.0,105.0,41.2,6.233333333333333,187.0
male,46,184.0,85.0,16.0,96.0,40.5,5.375,86.0
female,28,172.0,73.0,22.0,99.0,40.5,5.181818181818182,114.0
female,61,162.0,66.0,10.0,84.0,39.8,4.3,43.0
female,48,182.0,78.0,6.0,79.0,39.3,3.3333333333333335,20.0
male,44,177.0,77.0,13.0,95.0,40.2,4.923076923076923,64.0
male,78,172.0,80.0,3.0,86.0,38.8,5.333333333333333,16.0
male,29,196.0,92.0,20.0,92.0,40.6,4.1,82.0
male,31,179.0,82.0,6.0,87.0,39.1,3.1666666666666665,19.0
male,28,177.0,86.0,26.0,113.0,40.9,7.076923076923077,184.0
female,25,174.0,72.0,9.0,93.0,39.6,4.555555555555555,41.0
male,37,189.0,87.0,30.0,120.0,41.2,8.6,258.0
female,69,170.0,71.0,25.0,99.0,40.7,5.96,149.0
female,36,166.0,65.0,17.0,100.0,40.8,5.529411764705882,94.0
female,64,159.0,59.0,29.0,112.0,41.3,7.413793103448276,215.0
female,26,167.0,65.0,19.0,98.0,40.6,5.157894736842105,98.0
female,20,171.0,72.0,25.0,107.0,40.7,5.92,148.0
female,36,176.0,74.0,27.0,102.0,40.8,5.62962962962963,152.0
female,22,177.0,71.0,15.0,98.0,40.4,5.0,75.0
female,65,176.0,75.0,28.0,111.0,40.6,7.107142857142857,199.0
male,31,182.0,83.0,20.0,101.0,40.9,5.35,107.0
female,39,164.0,63.0,26.0,110.0,40.7,6.6923076923076925,174.0
male,21,199.0,104.0,18.0,99.0,40.6,5.0,90.0
male,43,179.0,82.0,9.0,90.0,39.9,4.222222222222222,38.0
male,20,190.0,93.0,12.0,94.0,39.9,4.0,48.0
male,54,180.0,87.0,13.0,100.0,40.0,6.384615384615385,83.0
male,28,194.0,99.0,23.0,95.0,40.6,4.6521739130434785,107.0
female,22,155.0,52.0,16.0,93.0,40.0,4.75,76.0
male,49,195.0,106.0,24.0,111.0,40.5,8.208333333333334,197.0
male,34,182.0,88.0,13.0,106.0,40.2,6.384615384615385,83.0
female,57,154.0,57.0,19.0,88.0,40.5,4.7368421052631575,90.0
male,31,178.0,76.0,14.0,93.0,40.3,4.0,56.0
female,54,155.0,60.0,19.0,110.0,40.4,7.0,133.0
male,24,184.0,84.0,19.0,97.0,40.3,4.421052631578948,84.0
female,66,162.0,66.0,24.0,99.0,40.7,5.958333333333333,143.0
male,22,187.0,81.0,15.0,97.0,40.3,4.266666666666667,64.0
female,23,160.0,59.0,5.0,88.0,39.4,4.2,21.0
female,51,157.0,58.0,26.0,102.0,40.7,6.115384615384615,159.0
male,72,185.0,89.0,12.0,85.0,40.1,5.0,60.0
male,38,186.0,88.0,17.0,94.0,39.8,4.764705882352941,81.0
female,60,170.0,68.0,25.0,102.0,41.3,6.16,154.0
male,54,195.0,92.0,11.0,84.0,40.3,4.090909090909091,45.0
female,44,170.0,69.0,24.0,97.0,40.7,5.333333333333333,128.0
male,45,177.0,85.0,7.0,89.0,39.5,4.285714285714286,30.0
male,23,179.0,80.0,22.0,100.0,40.7,4.7272727272727275,104.0
female,68,175.0,75.0,10.0,85.0,39.9,4.4,44.0
male,37,179.0,82.0,28.0,101.0,40.7,5.607142857142857,157.0
male,34,181.0,78.0,8.0,86.0,39.6,3.125,25.0
